id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
999,0,0,0.166666667,0.326359833,0.036363636,0,0,0,0,0,0.263157895,0.285714286,0,0.147727273,1,0,0,0,0,0.090909091,0.130434783,0.25,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.5,1,0
1000,0.05,0.071428571,0.166666667,0.535564854,0.145454545,0,0,0,0,0,0.263157895,0.285714286,0,0.090909091,1,1,0,0,1,0.081818182,0.124223602,0.526595745,0,0,1,0.122807018,0.818181818,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.5,0,0.5,1,0
1001,0.1,0.071428571,0.333333333,0.271966527,0.018181818,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.127272727,0.322981366,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
1002,0.05,0.071428571,0.166666667,0.242677824,0,0,0,0,0,0,0,0,0,0.193181818,1,1,0,0,1,0.2,0.229813665,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0.5,0,1,1,0,1
1003,0.05,0,0.055555556,0.121338912,0.054545455,0,0,0,0,0,0,0,0,0.034090909,1,0,0,0,1,0.063636364,0.142857143,0,0,0,0,0.461538462,0.066666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.5,0.5,0
1004,0.05,0.071428571,0.111111111,0.167364017,0.018181818,0.111111111,0,0,0,0,0,0,0,0.011363636,0,1,0,0,0,0.290909091,0.049689441,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
1005,0.15,0.071428571,0.166666667,0.330543933,0,0,0,0,0,0,0,0,0,0.238636364,1,1,0,0,1,0.254545455,0.322981366,0,0,0,0,0,0.08,0,1,1,0,1,0.95890411,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1
1006,0.15,0.142857143,0.111111111,0.343096234,0,0,0,0,0.0625,0,0.157894737,0.142857143,0,0.113636364,1,1,0,0,0,0.190909091,0.111801242,0.228723404,0,0,0,0.072727273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,1,1,1,0
1007,0.1,0.071428571,0.555555556,0.351464435,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.109090909,0.453416149,0,0,0.333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1008,0.05,0,0.055555556,0.389121339,0,0,0,0,0.125,0,0.157894737,0.142857143,0,0.193181818,1,0,0,0,0,0.1,0.062111801,0.382978723,0,0,0,0.0625,0.076923077,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
1009,0.05,0,0.166666667,0.288702929,0.163636364,0,0,0,0,0,0,0,0,0.068181818,1,1,0,0,1,0.072727273,0.385093168,0,0,0,0,0.105263158,0.095238095,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0.5,1,0
1010,0.15,0,0.166666667,0.125523013,0,0,0,0,0.0625,0,0,0,0,0.102272727,1,0,1,0,0,0.063636364,0.136645963,0.005319149,0,0,0,0.375,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0.5,0.5,1
1011,0.2,0.142857143,0.166666667,0.280334728,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.245454545,0.254658385,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
1012,0.1,0,0.111111111,0.041841004,0,0,0,0,0,0,0,0,0,0.113636364,1,0,1,0,0,0.072727273,0.01863354,0,0,0,0,0.139130435,0.032258065,0,1,1,0,0,0.12173913,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1013,0.1,0.071428571,0.111111111,0.209205021,0.036363636,0,0,0,0,0,0,0,0,0.045454545,1,1,0,0,0,0.154545455,0.211180124,0,0,0,0,0.013333333,0.315789474,0,1,0,0,0,0.013333333,0,0,0,0,0,0,0,0,1,0.5,1,1,0.5,1,0
1014,0.1,0.071428571,0.277777778,0.242677824,0.018181818,0,0,0,0,0,0,0,0,0.011363636,1,1,0,0,0,0.163636364,0.254658385,0,0,0,0,0.846153846,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.5,0,1,0,0,1
1015,0,0,0.111111111,0.410041841,0.218181818,0,0,0,0,0,0.052631579,0,0,0.113636364,1,1,0,0,1,0.090909091,0.50310559,0.037234043,0,0,0,0.1015625,0.183006536,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0.5,1,0
1016,0.05,0,0.166666667,0.133891213,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.136363636,0.111801242,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
1017,0.05,0,0.111111111,0.271966527,0,0,0,0,0.1875,0,0.105263158,0.071428571,0,0.125,1,0,0,0,1,0.090909091,0.155279503,0.159574468,0,0,0,0.017241379,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
1018,0.05,0,0.277777778,0.368200837,0.163636364,0,0,0,0,0,0,0,0,0.090909091,1,1,0,0,1,0.109090909,0.47826087,0,0,0,0,0.153061225,0.352941177,0,1,1,0,0,0.010204082,0,0,0,0,1,0,0,1,1,0,0.5,1,0.5,1,0
1019,0.15,0.071428571,0.277777778,0.221757322,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.072727273,0.285714286,0,0,0,0,0,0.583333333,0,1,0,0,0,0.8,0,0,0,0,0,1,0,1,1,0.5,1,1,0,0,1
1020,0.05,0.071428571,0.222222222,0.288702929,0.054545455,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.118181818,0.354037267,0,0,0,0,0.263297872,0.304347826,0,1,0,0,0,0.005319149,0,0,0,0,1,0,0,0,1,0,1,1,0.5,1,0
1021,0.05,0,0.055555556,0.209205021,0,0,0,0,0,0,0.105263158,0.071428571,0,0.068181818,1,0,0,0,0,0.072727273,0.099378882,0.138297872,0,0,0,0.076923077,0.571428571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,0.5,1,0
1022,0.1,0.071428571,0.055555556,0.09623431,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.136363636,0.055900621,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1
1023,0.05,0.071428571,0.111111111,0.158995816,0,0,0,0,0,0,0.105263158,0.071428571,0,0.011363636,1,0,0,0,1,0.054545455,0.086956522,0.095744681,0,0,0,0.018181818,0.333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0.5,1,0
1024,0.1,0,0.166666667,0.092050209,0,0,0,1,0,0,0,0,0,0.102272727,1,0,1,0,0,0.063636364,0.099378882,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1
1025,0.05,0.071428571,0.055555556,0.259414226,0,0,0,0,0.0625,0,0.105263158,0.071428571,0,0,1,0,0,0,0,0.209090909,0.111801242,0.111702128,0,0,0,0.157894737,0.761904762,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0.5,0.5,1,0.5,1,0
1026,0.1,0.071428571,0.222222222,0.19665272,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.145454545,0.198757764,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0.5,0,1,1,0,1
1027,0.15,0.071428571,0.222222222,0.39748954,0,0,0,0,0.625,0,0,0,0,0.170454545,1,1,0,0,1,0.154545455,0.49068323,0,0,0,0,0.11627907,0.5,0,1,1,0,1,0.046511628,0,0,0,0,0,1,0,0,1,0,1,0,0.5,1,0
1028,0,0,0.277777778,0.284518828,0.127272727,0,0,0,0,0,0,0,0,0.090909091,1,1,0,0,0,0.1,0.360248447,0,0,0,0,0.112426036,0.272727273,0,1,1,0,0,0.017751479,0,0,0,0,0,1,0,0,1,0,1,1,0.5,1,0
1029,0,0,0.111111111,0.087866109,0.018181818,0.111111111,0,0,0,0,0,0,0,0,1,0,0,0,0,0.090909091,0.074534161,0,0,0,0,0.307692308,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
1030,0,0,0.166666667,0.263598326,0.145454545,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.018181818,0.385093168,0,0,0,0,0.055555556,0.869565217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1031,0.05,0.071428571,0.111111111,0.10041841,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.127272727,0.068322981,0,0,0,0,0.108108108,0,0,1,0,0,0,0.027027027,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0
1032,0.1,0,0.5,0.343096234,0,0,0,0,0,0.210526316,0,0,0,0.181818182,1,1,0,0,0,0.045454545,0.48447205,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1
1033,0.15,0.071428571,0.166666667,0.179916318,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.172727273,0.155279503,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0.5,0,0.5,1,0,1
1034,0.05,0,0.055555556,0.158995816,0.054545455,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.081818182,0.186335404,0,0,0,0,0.5,0.333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0.5,0.5,0
1035,0.1,0,0.111111111,0.192468619,0,0,0,0,0,0,0,0,0,0.056818182,1,0,0,0,0,0.090909091,0.080745342,0.122340426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1,0
1036,0.05,0.071428571,0.222222222,0.146443515,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.127272727,0.136645963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1037,0.05,0,0.055555556,0.117154812,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.054545455,0.142857143,0,0,0,0,0.484848485,0.533333333,0,1,0,0,0,0.03030303,0,0,0,0,0,1,0,0,1,1,0.5,1,0.5,0.5,0
1038,0.05,0,0.055555556,0.087866109,0,0,0,0,0.0625,0,0,0,0,0,1,0,0,0,1,0.081818182,0.080745342,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1
1039,0.1,0.071428571,0.166666667,0.129707113,0,0,0,0,0,0,0,0,0,0.079545455,1,1,0,0,0,0.1,0.130434783,0,0,0,0,0.268292683,0.850746269,0,1,1,0,1,0.170731707,0,0,0,0,0,1,0,1,1,1,0,0,0.5,0.5,0
1040,0.1,0.071428571,0.388888889,0.330543933,0.018181818,0,0,0,0,0,0,0,0,0.25,1,1,0,0,1,0.190909091,0.366459627,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1041,0.05,0.071428571,0,0.154811715,0,0,0,0,0,0,0.105263158,0.071428571,0,0.022727273,1,0,0,0,0,0.145454545,0.00621118,0.106382979,0,0,0,0.039473684,0.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.5,1,0
1042,0.15,0.071428571,0.166666667,0.150627615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.154545455,0.124223602,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1043,0.05,0.071428571,0,0.041841004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081818182,0.00621118,0,0,0,0,0.030769231,0.851851852,1,0,0,0,0,0.092307692,0,0,0,0,0,1,0,0,1,1,0.5,1,0,1,0
1044,0.05,0.071428571,0.166666667,0.577405858,0.018181818,0,0,0,0.6875,0,0.052631579,0,0,0.045454545,1,1,0,0,1,0.245454545,0.614906832,0.063829787,0,0,0,0.112149533,0.069767442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.5,1,0
1045,0.1,0.071428571,0.166666667,0.192468619,0,0,0,0,0.0625,0,0,0,0,0,1,0,0,0,1,0.118181818,0.211180124,0,0,0,0,0.013986014,0.2,0,1,0,0,0,0.024475525,0,0,0,0,0,0,0,0,1,0.5,1,1,0.5,1,0
1046,0.05,0,0.055555556,0.171548117,0.054545455,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1,0.192546584,0,0,0,0,0,0.054054054,0,0,0,0,0,0.089285714,0,0,0,0,0,0,0,0,1,0.5,1,1,0.5,1,0
1047,0.1,0.071428571,0.277777778,0.184100418,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.145454545,0.180124224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1,1
1048,0.05,0,0.055555556,0.209205021,0.018181818,0,0,0,0.0625,0,0.052631579,0,0,0.034090909,1,0,0,0,1,0.154545455,0.111801242,0.079787234,0,0,0,0.058823529,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,0.5,1,0
1049,0.05,0,0.388888889,0.866108787,0.018181818,0.111111111,0,0,0.0625,0,0.157894737,0.142857143,0,0.352272727,1,1,0,0,0,0.181818182,0.316770186,0.723404255,0,0.333333333,0,0,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.5,1,1
1050,0.05,0.071428571,0.388888889,0.251046025,0.018181818,0,0,0,0,0,0,0,0,0.011363636,1,0,0,0,1,0.145454545,0.279503106,0,0,0,0,0.074074074,0.4,0,1,0,0,0,0.012345679,0,0,0,0,1,1,0,0,1,0.5,0.5,1,0.5,1,0
1051,0.2,0,0.222222222,0.20083682,0,0,0,0,0,0,0,0,0,0.045454545,1,1,0,0,1,0.090909091,0.242236025,0,0,0,1,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,1,1,0,0,1
1052,0.1,0.071428571,0.166666667,0.171548117,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.109090909,0.186335404,0,0,0,0,0.785714286,1,1,1,0,0,0,0.214285714,1,0,0,0,0,1,0,0,1,0.5,0,1,0,0,1
1053,0,0,0.166666667,0.426778243,0.254545455,0.111111111,0,0,0,0,0,0,0,0.068181818,1,1,0,0,1,0.1,0.571428571,0,0,0,0,0.06122449,0.333333333,0,1,0,0,0,0.010204082,0,0,0,0,1,0,0,0,1,0,1,1,0.5,1,0
1054,0.05,0.071428571,0.222222222,0.167364017,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.090909091,0.192546584,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1
1055,0.2,0.071428571,0.166666667,0.351464435,0.018181818,0,0,0,0,0,0,0,0,0.204545455,1,1,0,0,0,0.145454545,0.428571429,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
1056,0.05,0,0.111111111,0.146443515,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.036363636,0.198757764,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1
1057,0.05,0,0.222222222,0.251046025,0.018181818,0,0,0,0,0,0,0,0,0.215909091,1,1,0,0,0,0.072727273,0.329192547,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.5,0,1,0,0,1
1058,0.15,0.142857143,0.277777778,0.276150628,0,0,0,0,0.0625,0,0,0,0,0.034090909,1,1,0,0,1,0.154545455,0.310559006,0,0,0,0,0,0.333333333,0,0,0,0,0,0.057692308,0,0,0,0,1,0,0,0,0.5,0,1,1,0,1,0
1059,0.05,0.071428571,0,0.058577406,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.127272727,0.00621118,0,0,0,0,0,0.11627907,0,1,0,0,0,0.00952381,0,0,0,0,0,0,0,0,1,1,1,1,0.5,1,0
1060,0.15,0.142857143,0.111111111,0.221757322,0,0,0,0,0,0,0,0,0,0.272727273,1,1,0,0,0,0.181818182,0.211180124,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0.5,0.5,0,1,1,0,1
1061,0.1,0.071428571,0.111111111,0.092050209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081818182,0.080745342,0,0,0,0,0.076923077,0.069767442,0,0,0,0,0,0.076923077,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
1062,0.1,0,0.222222222,0.221757322,0,0,0,0,0.125,0,0,0,0,0.011363636,1,0,0,0,1,0.081818182,0.279503106,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,0,1,0,0,1
1063,0.1,0.071428571,0.277777778,0.188284519,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1,0.217391304,0,0,0.333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,1,1,1,1,1
1064,0,0,0.333333333,0.313807531,0.145454545,0,0,0,0,0,0,0,0,0.090909091,1,1,0,0,1,0.081818182,0.416149068,0,0,0,0,0.256,0.365853659,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,1,0.5,1,0
1065,0.05,0.071428571,0.111111111,0.138075314,0.018181818,0.111111111,0,0,0,0,0.052631579,0,0,0.011363636,1,0,0,0,0,0.109090909,0.093167702,0.031914894,0,0,0,0.142857143,0.520547945,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0.5,1,0
1066,0.1,0.071428571,0.055555556,0.209205021,0,0,0,0,0,0,0.105263158,0.071428571,0,0.125,1,0,0,0,0,0.109090909,0.055900621,0.154255319,0,0,0,0.045454546,0.6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,1,1,0.5,1,0
1067,0.05,0,0.222222222,0.121338912,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.072727273,0.136645963,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1
1068,0.1,0.071428571,0.222222222,0.343096234,0.072727273,0,0,0,0,0,0,0,0,0.011363636,1,1,0,0,1,0.172727273,0.397515528,0,0,0,0,0.205128205,1,1,1,0,1,0,0.008547009,0,0,0,0,0,1,0,0,1,0,0,0.5,0,1,0
1069,0.05,0,0.111111111,0.380753138,0.072727273,0,0,0,0,0.105263158,0.052631579,0,0,0.340909091,1,0,0,0,1,0.1,0.136645963,0.308510638,0,0,0,0.109756098,0.388888889,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0.5,1,0
1070,0.1,0.071428571,0.055555556,0.188284519,0,0,0,0,0,0,0.105263158,0.071428571,0,0.090909091,1,0,0,0,0,0.109090909,0.080745342,0.106382979,0,0,0,0,0.939393939,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,1,0.5,1,0
1071,0.05,0,0.166666667,0.234309623,0.090909091,0,0,0,0,0,0,0,0,0.068181818,1,1,0,0,1,0.063636364,0.310559006,0,0,0,0,0.022624434,0.060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1,0
1072,0.05,0,0.111111111,0.19665272,0.018181818,0.111111111,0,0,0,0,0.105263158,0.071428571,0,0.090909091,1,0,0,0,0,0.090909091,0.124223602,0.090425532,0,0,0,0.159090909,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1,0
1073,0.1,0,0.222222222,0.188284519,0.018181818,0,0,0,0,0,0,0,0,0.045454545,1,1,0,0,0,0.054545455,0.248447205,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.5,1,1,1,0,1
1074,0.1,0.071428571,0.111111111,0.225941423,0,0,0,0,0.0625,0,0,0,0,0.022727273,1,0,0,0,0,0.154545455,0.236024845,0,0,0,0,0.147058824,0.666666667,0,1,0,0,0,0.058823529,0,0,0,0,0,0,0,0,1,0.5,1,1,0.5,1,0
1075,0,0,0.055555556,0.121338912,0,0,0,0,0,0,0,0,0,0.079545455,1,1,0,0,0,0.2,0.049689441,0,0,0,0,0.303030303,0.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0.5,1,0
1076,0.1,0.071428571,0.111111111,0.150627615,0,0,0,0,0,0,0.052631579,0,0,0.045454545,1,1,0,0,0,0.1,0.111801242,0.037234043,0,0,0,0.02631579,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0
1077,0.05,0,0.277777778,0.221757322,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.054545455,0.298136646,0,0,0.333333333,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,0,1,0,0,1
1078,0,0,0.222222222,0.242677824,0.072727273,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.072727273,0.316770186,0,0,0,0,0.077669903,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,1,1,1,1,0
1079,0.05,0.071428571,0.277777778,0.179916318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.154545455,0.161490683,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.5,1,1,1,1,1
1080,0.1,0.071428571,0.055555556,0.10041841,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.145454545,0.055900621,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1
1081,0.05,0,0.111111111,0.221757322,0.054545455,0.222222222,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2,0.198757764,0,0,0.666666667,0,0,0,0,1,0,0,0,0.960784314,0,0,0,0,0,0,0,0,1,0.5,1,1,1,0,1
1082,0,0,0.388888889,0.49790795,0.036363636,0.111111111,0,0,0,0,0.052631579,0,0,0.488636364,1,1,0,0,1,0.081818182,0.472049689,0.180851064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1083,0.05,0,0.111111111,0.087866109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.063636364,0.093167702,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
1084,0.1,0.071428571,0.222222222,0.171548117,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.045454545,0.229813665,0,0,0,0,0.040540541,0.178571429,0,1,0,1,0,0.081081081,0,0,0,0,0,0,0,0,1,0.5,1,0.5,0.5,1,1
1085,0.1,0.071428571,0.055555556,0.179916318,0.054545455,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.090909091,0.211180124,0,0,0,0,0.007853403,0.259259259,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,0.5,1,0
1086,0.05,0.071428571,0.166666667,0.20083682,0,0,0,0,0.125,0,0,0,0,0,1,1,0,0,0,0.145454545,0.204968944,0,0,0,0,0.111111111,0.045454546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1,0
1087,0.1,0.071428571,0.111111111,0.493723849,0.127272727,0,0,0,0.0625,0,0.052631579,0,0,0,1,0,0,0,0,0.209090909,0.211180124,0.324468085,0,0.333333333,0,0.030534351,0.771428571,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.5,1,0
1088,0,0,0.333333333,0.30125523,0.145454545,0,0,0,0,0,0,0,0,0.102272727,1,1,0,0,1,0.081818182,0.397515528,0,0,0,0,0.322580645,0.648648649,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.5,0.5,0
1089,0,0,0.111111111,0.213389121,0.127272727,0,0,0,0,0,0,0,0,0.034090909,1,1,0,0,0,0.063636364,0.279503106,0,0,0,0,0.224299065,0.364705882,0,1,1,0,0,0.102803738,0,0,0,0,1,0,0,0,1,0.5,0,1,0.5,0.5,0
1090,0.1,0.071428571,0.166666667,0.167364017,0,0,0,0,0,0,0,0,0,0.045454545,1,1,0,0,0,0.136363636,0.161490683,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
1091,0.1,0.071428571,0.111111111,0.217573222,0.036363636,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.109090909,0.254658385,0,0,0,0,0.294642857,0.931818182,0,1,1,0,0,0.017857143,0,0,0,0,0,0,0,0,1,0.5,0,1,0,0.5,0
1092,0,0,0.277777778,0.280334728,0.090909091,0,0,0,0,0,0,0,0,0.068181818,1,1,0,0,1,0.036363636,0.397515528,0,0,0,0,0.112,0.438202247,0,1,1,0,0,0.144,0,0,0,0,0,1,0,1,1,0,1,1,0.5,1,0
1093,0,0,0.388888889,0.410041841,0.018181818,0,0,0,0.25,0,0.105263158,0.071428571,0,0.022727273,1,0,0,0,0,0.072727273,0.304347826,0.218085106,0,0,0,0.021505376,0.155555556,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0.5,1,0
1094,0.1,0.071428571,0.166666667,0.192468619,0.018181818,0.111111111,0,0,0.0625,0,0,0,0,0.056818182,1,1,0,0,1,0.209090909,0.149068323,0,0,0,0,0.083333333,0.043478261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1,0
1095,0.05,0.071428571,0.111111111,0.205020921,0.072727273,0,0,0,0,0,0,0,0,0.045454545,1,1,0,0,1,0.045454545,0.279503106,0,0,0,0,0.067567568,0.321428571,0,1,1,0,0,0.013513514,0,0,0,0,1,1,0,0,1,0.5,1,1,0.5,1,0
1096,0.1,0.071428571,0.111111111,0.112970711,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.081818182,0.118012422,0,0,0,0,0.038461539,0.25,0,1,0,0,0,0.028846154,0,0,0,0,0,0,0,0,1,1,1,1,0.5,1,0
1097,0.05,0.071428571,0.111111111,0.251046025,0.109090909,0,0,0,0,0,0,0,0,0.011363636,1,0,0,0,1,0.081818182,0.322981366,0,0,0,0,0.044444444,0.098039216,0,1,1,0,0,0.222222222,0,0,0,0,1,1,0,0,1,0.5,1,1,1,1,0
1098,0.05,0.071428571,0.111111111,0.10041841,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.154545455,0.049689441,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1
1099,0.1,0.071428571,0.166666667,0.179916318,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.163636364,0.161490683,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0.5,1,1,1,1,1
